2020-03-21,8.722829055205858
2020-03-22,8.287425696650514
2020-03-23,1.6166742847018973
2020-03-24,5.509235776039358
2020-03-25,12.099062768457195
2020-03-26,14.513256331092604
2020-03-27,12.09116446308603
2020-03-28,8.258789769061583
2020-03-29,7.789061880951095
2020-03-30,1.4670598526227083
2020-03-31,5.1312118019450494
2020-04-01,11.270844125337607
2020-04-02,13.710852440059892
2020-04-03,11.333630661058974
2020-04-04,7.53851581232097
2020-04-05,7.247478723383082
2020-04-06,1.3590440509388029
2020-04-07,4.9798948709853414
2020-04-08,11.154143953627619
2020-04-09,13.940753486572008
2020-04-10,11.779627231842388
2020-04-11,7.866712189589823
2020-04-12,7.7606742537166
2020-04-13,1.5586916102139967
2020-04-14,5.609725973127022
2020-04-15,12.600698198337472
2020-04-16,16.037286659457695
2020-04-17,13.861254680399362
2020-04-18,9.375481545750505
2020-04-19,9.35785480382526
2020-04-20,2.0482166060051634
2020-04-21,6.912458398066182
2020-04-22,15.247847663343723
2020-04-23,19.426041644052845
2020-04-24,16.960359609075727
2020-04-25,11.542706306663302
2020-04-26,11.447373222729517
2020-04-27,2.63289112104587
2020-04-28,8.331996761927591
2020-04-29,17.888042773426083
2020-04-30,22.460316502600758
2020-05-01,19.519648534426953
2020-05-02,13.233678979379741
2020-05-03,12.871480731260926
2020-05-04,2.9717765947285373
2020-05-05,9.001604624541772
2020-05-06,18.856356539329266
2020-05-07,23.129773876489292
2020-05-08,19.745362019126013
2020-05-09,13.213547409098274
2020-05-10,12.530042289477704
2020-05-11,2.7839507679344306
2020-05-12,8.307395739844035
2020-05-13,17.1079453531165
2020-05-14,20.427017150430117
2020-05-15,16.872610309593952
2020-05-16,11.006779484373707
2020-05-17,10.119966252214027
2020-05-18,2.0245207719120057
2020-05-19,6.231065894704315
2020-05-20,12.72921110992137
2020-05-21,14.68940643035641
2020-05-22,11.405742724782089
2020-05-23,7.021541756271509
2020-05-24,6.1328634495373295
2020-05-25,0.8576260788102228
2020-05-26,3.23891493180938
2020-05-27,6.7220644249232855
2020-05-28,7.2820882053460565
2020-05-29,4.947581457524899
2020-05-30,2.5364405821389253
2020-05-31,1.9165360288065751
2020-06-01,-0.29945859028900446
2020-06-02,0.466126783863148
2020-06-03,1.4698486879128314
2020-06-04,1.3709133253666388
2020-06-05,0.50411363989384
2020-06-06,-0.2122486951167729
2020-06-07,-0.4169851187200029
2020-06-08,-0.8747236028983887
2020-06-09,-0.7661044402087753
2020-06-10,-0.6462506079618666
2020-06-11,-0.7011256315250621
2020-06-12,-0.8320954160858575
2020-06-13,-0.9232087066558367
2020-06-14,-0.9497310869239262
2020-06-15,-0.9904652520577795
2020-06-16,-0.9843174985741123
2020-06-17,-0.979073205197455
2020-06-18,-0.984540654986291
2020-06-19,-0.9923652385288696
2020-06-20,-0.9969706168360417
2020-06-21,-0.9982693074108104
2020-06-22,-0.999714141933868
2020-06-23,-0.9995914792688219
2020-06-24,-0.9995267959488653
2020-06-25,-0.9996980114531215
