2020-04-15,0.2537975950487168
2020-04-16,0.06931508373628792
2020-04-17,-0.005977254051473979
2020-04-18,-0.09060315847439981
2020-04-19,-0.0826673445684909
2020-04-20,0.020489614145767998
2020-04-21,-0.06956814542140011
2020-04-22,0.3345019451224305
2020-04-23,0.12673807386674452
2020-04-24,0.033618328655755425
2020-04-25,-0.061035054704051794
2020-04-26,-0.05815170633972777
2020-04-27,0.04318445789477332
2020-04-28,-0.05208192442932236
2020-04-29,0.3485147492730676
2020-04-30,0.13769196676229134
2020-05-01,0.04346766515848666
2020-05-02,-0.05246182317667747
2020-05-03,-0.05010635569563493
2020-05-04,0.05118649796498431
2020-05-05,-0.04597503396090674
2020-05-06,0.3541831339704977
2020-05-07,0.1404866726601175
2020-05-08,0.046489928104916256
2020-05-09,-0.05162575009117454
2020-05-10,-0.051552341198422
2020-05-11,0.04672775731055401
2020-05-12,-0.05282511820760827
2020-05-13,0.3429943219673983
2020-05-14,0.12708972982260613
2020-05-15,0.03309535726172763
2020-05-16,-0.06648124630588637
2020-05-17,-0.06888258599321029
2020-05-18,0.025234267762994644
2020-05-19,-0.07402299380658106
2020-05-20,0.3137089353372313
2020-05-21,0.10078484569848056
2020-05-22,0.0069386435511049616
2020-05-23,-0.0910237529038107
2020-05-24,-0.0939212785561423
2020-05-25,-0.0026459037871729985
2020-05-26,-0.09929238373651672
2020-05-27,0.2780252104623635
2020-05-28,0.07042991735785953
2020-05-29,-0.02843895445113387
2020-05-30,-0.12556988929126223
2020-05-31,-0.13180071745639277
2020-06-01,-0.04927640859578353
2020-06-02,-0.147047663139675
2020-06-03,0.19492779332051202
2020-06-04,-0.008685576395372596
2020-06-05,-0.11637454921591939
2020-06-06,-0.21507221609533123
2020-06-07,-0.23163772756741963
2020-06-08,-0.1711485076717728
2020-06-09,-0.2679282319273224
2020-06-10,0.005233549494184198
2020-06-11,-0.17891759210522606
2020-06-12,-0.27951554615426355
2020-06-13,-0.3702766180836351
2020-06-14,-0.3936188676113962
2020-06-15,-0.3567004040093906
2020-06-16,-0.44134870105064916
2020-06-17,-0.24710950452924874
2020-06-18,-0.39547954281786946
2020-06-19,-0.47828053573438833
2020-06-20,-0.5521065216392316
2020-06-21,-0.5765263833096874
2020-06-22,-0.5590491355386996
2020-06-23,-0.624290800991812
2020-06-24,-0.5037528199801014
2020-06-25,-0.6093001978081557
